
 120.4740902   55.5155821  127.7499279 
 230.7053357  142.2043244  209.1152878 
 150.3988717   97.3128580  122.6269290 
 247.5532402  190.8136907  154.3535410 
 220.9042052  152.8470154  142.8480395 
 171.1911060  162.2668179  206.7970453 
  34.5370809   43.7554983   58.3693809 
 199.3872971  135.3190323  128.5708816 
 133.2440760   95.3354996  133.7553539 
 154.9045378  147.4103630  157.6674528 
 162.2587941  180.6891525  217.4026022 
 170.7229816  107.8676818  186.5305112 
 171.4967037  111.0324896  120.9980450 
 189.4824508  129.3011411  195.7619752 
 123.1928592  128.7886640  188.5032323 
 197.1816698  207.7264380  246.4284072 
 176.3977143  102.5919314  122.2808202 
 111.3992674   92.0414798  149.5305141 
 178.4144928  152.6900440  132.5436330 
 180.1829891   68.8943633  100.8572301 
 221.7524086  140.1766049  146.7868571 
 192.0208036  217.7110748  254.7334087 
 228.4621742  106.3549715   83.7245731 
 185.1419128  171.1515486  227.9270833 
 225.1161643  164.5730726  137.4290536 
 117.6526834  112.7503776  167.0631410 
 148.4427304  176.8037503  242.5013259 
 181.5126349  130.7847255  164.9453193 
 189.2831426  119.5056055  122.8747638 
 136.7031207  118.6791671  180.1775740 
 171.4049440  131.3972829  127.5966854 
 209.0487445  207.8663914  224.5110134 
 144.0567153  133.8263041  172.4244926 
 182.2300344  120.0103014  153.0654400 
 165.6750112  150.7622496  213.1921765 
 158.7110489  126.7798603  177.6540944 
 162.6835393  194.2137371  235.5912198 
 210.5759072  101.9816397   89.6404297 
 250.5835159  162.7348717  165.3572747 
 179.8864340   93.6173048   97.8968540 
  91.9963066   96.7465829  155.6051712 
 224.9107983  178.8687796  175.0087294 
 200.4839354  124.3275840  116.8677127 
 245.2877462  149.8486789   97.2185901 
 203.3708828  115.9519561  111.6072173 
 212.3635235   93.4632764   70.3347367 
 164.0336366   63.7770582  101.5791876 
 156.5775098  118.5924891  161.3669240 
 154.3098348   58.2158912   61.4038279 
 252.8237204  153.9100077  128.3791289 
 249.4063689  157.1335046  190.4539813 
 229.6082197   93.2942747  101.8971841 
 119.3450607  120.5184511  197.1327276 
 154.8907769  116.3494594  136.4677198 
 216.8939639  228.5240920  196.9497423 
 169.9879846  161.7337524  186.6593008 
 164.2670459  129.8771879  163.3417947 
 148.1259018  108.0631317  159.3868702 
 127.3796424   67.5482494  163.6564527 
 131.2318872  127.7910440  147.4793739 
 191.1718038  142.3398979  182.8510628 
 127.8791282  154.3689890  176.4816708 
 144.5682976  131.1554063  167.4329825 
 167.8105171   92.0183119   83.7064095 
 176.6496520  198.9784558  175.2100065 
 158.5805356   86.3039541  132.1865482 
 217.6485721  194.0920727  239.9049447 
 200.0006135  171.2331264  232.2813109 
 169.9476479  218.5172449  229.3865837 
 191.0108540  150.8261692  211.9917803 
 168.1357203  125.1019178  115.5397690 
 181.0328420   96.9389006  118.4126366 
 216.4656342  131.5108933  157.1147219 
 178.7688743  215.0987502  251.5598692 
 176.3825108  172.8364346  186.1004046 
 144.0067465  192.8663117  234.0673775 
 138.0185195  157.3300414  252.2189721 
 182.0601823  118.2580280  103.1159219 
 143.8758620  114.5660322  152.9928593 
 210.2644573  128.9687898   78.5041719 
 213.8837279  100.3140134   92.6838430 
 222.0834967   65.0916942  105.5230122 
 190.9889156  159.2288035  170.6390645 
 200.4999963  159.5466893  159.9575614 
 171.2490631  117.0333435  152.1818817 
 179.3889620  163.3661524  207.5783704 
 186.6360026  125.9449224  181.2451177 
 165.9859567  176.6532502  194.0456733 
