
 137.1726476  118.3978634  157.6828780 
 136.7302218  121.2871520  161.3468330 
 139.9253294  124.8649615  153.0192333 
 141.7946409  125.9544314  150.6315834 
 138.5300660  116.4768556  147.5536881 
 143.5017756  122.6405549  163.3732932 
 130.8516831  115.7768548  153.6059614 
 136.7438248  120.9702079  158.3193921 
 141.0268140  124.7096783  167.0679979 
 134.1932872  122.6452194  158.0891712 
 138.9191628  125.2269213  162.2925106 
 137.8042745  123.7721959  163.5832051 
 136.4245208  121.6505608  151.6647834 
 132.1231059  117.6087517  152.7859459 
 139.8098112  124.5853698  162.6811292 
 135.7343477  122.5481390  157.5949839 
 131.2436449  117.8900583  153.3724509 
 141.1450192  127.5886558  167.8668109 
 144.2049954  131.1274930  167.7959303 
 139.3174798  126.4284941  154.5408239 
 140.6628630  123.4233859  156.3019176 
 133.4704321  116.4793640  157.4462206 
 141.6426780  127.9200475  167.9033979 
 137.7683280  124.8673285  163.4601318 
 136.0572659  120.7964725  159.9442103 
 136.1270257  118.7461902  163.3948283 
 136.1539844  123.0729781  162.2723545 
 128.9754284  120.4409941  168.0386462 
 136.8117673  122.8692585  168.4350560 
 134.9925832  120.4033126  147.3349451 
 142.7583885  127.4596091  165.2557640 
 133.7759018  122.9863975  163.0885743 
 136.5592783  123.9960469  159.5395726 
 137.2660813  115.8339289  148.1077889 
 132.5612295  118.9872233  159.2602366 
 137.0952868  123.0326974  159.7646561 
 133.1490150  120.3048581  160.7726214 
 138.1332225  124.8592895  164.4276728 
 144.7749023  129.2303266  164.2897795 
 133.9751491  119.9118323  155.4555110 
 138.5116876  118.8008468  153.1970367 
 137.6907572  120.1529649  158.1164550 
 141.8676807  123.6907117  155.9035005 
 142.9621973  122.9353152  160.6619043 
 139.1359308  120.1052389  160.3880995 
 134.1002578  119.9605083  158.7112131 
 136.1130266  120.0032250  162.9087088 
 142.5226643  125.5801395  157.4083097 
 131.5950958  122.3612106  163.1975446 
 137.6130402  126.1302003  164.3451490 
 141.3089149  124.1266854  158.3842341 
 132.3034984  118.0907727  155.2989967 
 134.0363057  116.9131954  156.6395274 
 140.0748507  127.4606549  164.7949966 
 133.2198520  121.2065657  162.1009246 
 137.8066953  123.1486465  157.1234252 
 140.1179395  124.7299586  157.9039619 
 134.2039779  121.5753518  164.2535387 
 139.7994324  124.7607565  162.5348417 
 141.6838015  126.3669196  166.5157053 
 134.9707182  125.6235673  161.1193632 
 137.5431468  122.7581316  165.4861940 
 139.1691446  125.0407524  158.2555058 
 141.9874507  119.8770519  158.2677608 
 147.4262124  129.2758070  162.5005805 
 140.7044274  122.9570765  158.4997573 
 137.4391061  123.5407445  160.4301382 
 139.3710301  125.6879396  166.5699770 
 137.3646221  123.2160674  159.0382343 
 140.6844539  124.8677060  162.4130664 
 139.2593605  126.9816974  160.6807255 
 132.9496807  117.4969792  153.3073942 
 136.5694876  119.4418059  151.5268863 
 134.6161217  124.0613969  158.2370974 
 132.7066404  122.8609044  152.0507323 
 137.1251880  122.4669380  157.8295065 
 142.8093211  120.8981923  160.9784791 
 145.3228594  120.6390490  165.0783457 
 134.3803496  123.1970545  151.5121540 
 134.8193048  121.0249608  149.6834719 
 142.9525547  125.8728270  158.1516655 
 139.8185935  117.6435287  156.3910162 
 139.5805711  121.4243192  172.6845834 
 145.5279319  119.2449062  152.4757688 
 132.3443584  120.9053494  160.3402227 
 135.0563286  122.7498050  154.2939485 
 134.6216836  124.7813007  165.6044433 
 136.2659801  119.7591533  159.4705257 
 135.2133026  120.7790519  159.2120109 
 139.8617306  122.3499778  163.4472603 
 143.9638686  125.3759472  163.6403131 
 139.5960801  124.4065906  164.0211442 
 134.4221226  117.2282624  153.8061212 
 138.6162807  121.4647608  160.2454834 
 136.1096284  125.3745683  157.3197349 
 142.7526880  125.6047039  162.6856051 
 134.5536072  118.0990564  154.2531233 
 135.1301403  119.4822941  156.6618098 
 145.1246235  123.8143324  163.9773709 
 139.2990584  119.8468257  161.2854540 
 137.2358917  119.4626293  152.7203787 
 140.5927552  120.1294474  154.6773766 
 136.9676808  127.8020991  163.8472070 
 134.6694575  119.2386879  165.6215181 
 136.8944344  119.8118726  158.0714981 
 139.3128355  123.4295821  156.9439017 
 142.3212048  123.4876879  163.2765152 
 135.7386238  122.7731321  155.2380459 
 141.4429811  121.1731392  155.4411489 
 140.1840908  121.5362179  160.9052195 
 137.8126300  120.2503242  149.9128603 
 133.2734555  117.7046395  160.3062277 
 149.3230752  126.4664096  170.4117898 
 135.0672259  121.8102670  159.3058588 
 137.9645064  122.3501342  158.1908435 
 141.1239462  121.3233576  160.4603659 
 136.5337620  122.5362393  162.2056961 
 136.1456069  119.5936591  156.8149842 
 141.0837110  123.7391633  162.1384149 
 141.4613081  126.5992805  166.5077560 
 140.4148897  129.2393290  170.6295001 
 134.6331049  118.2724698  156.3892534 
 134.4739900  122.8559865  166.5927706 
 145.7113194  125.4610250  165.1058745 
 139.9205087  119.6097285  159.0345186 
 142.3259891  127.8128275  168.9946373 
 133.9714294  121.2330405  156.2683045 
 133.6368067  118.1546610  158.5096669 
 134.9978273  127.9767908  164.4300219 
 140.7501592  119.2902280  168.3984544 
 137.8558408  124.2808088  157.6514511 
 145.9011232  123.4399356  155.2609482 
 133.7320801  121.3237765  153.6916876 
 137.5870986  118.8409411  161.5626016 
 138.9500442  121.4251254  161.6397308 
 137.5974270  123.8035481  162.1154217 
 136.6273065  125.6446884  162.2843938 
 134.2878372  114.4811214  153.5462792 
 130.2546669  120.2219128  162.6146505 
 136.4205327  120.7500568  159.0807302 
 137.7348273  126.7392476  158.4250942 
 136.0292231  121.7855691  169.6121904 
 137.0210381  119.7637602  158.4980490 
 137.4497361  123.5845277  159.3772064 
 139.4950020  120.9675109  149.6618224 
 133.4428471  118.8848700  154.5531332 
 135.0723214  115.3791934  157.3868433 
 135.9227713  119.9233435  153.8027191 
 138.5312077  123.4087225  155.5698748 
 136.6553460  124.5362273  163.0935601 
 139.2120316  126.1916367  167.3349175 
 137.2419108  125.4795167  167.9896523 
 137.3385597  120.4858149  159.7688091 
 139.3491338  122.6307913  164.3493377 
 136.5383466  120.6234315  155.1499711 
 134.7272994  115.8453720  147.5801578 
 134.1251083  114.6106352  155.3651386 
 137.5310765  122.6740162  163.8954275 
 139.3813041  124.4488789  155.9994511 
 147.2662285  124.7435128  166.6158368 
 132.6598339  120.2603523  157.8379488 
 140.5911749  127.5825422  169.9305016 
 139.1916020  125.5360605  162.0264976 
 143.6195208  127.6492851  166.8841209 
 132.5822606  122.9016889  158.6372805 
 142.5987041  123.7826347  159.9933959 
 141.3120090  122.8459612  158.8841564 
 136.9206023  124.3051934  157.4957336 
 136.9495162  120.3614375  160.8493206 
 138.2586261  119.0680746  161.8053087 
 134.8580803  124.5789194  162.2270327 
 137.7933084  122.3340424  157.5413273 
 138.8671793  122.6713195  159.2115729 
 137.9842169  122.3206730  158.0010971 
 142.1285099  120.7686559  156.5324293 
 138.1691008  118.6490941  155.5583686 
 131.0627452  118.8412853  150.2027122 
 132.0560908  120.8820118  154.4620686 
 138.3075299  120.5234673  158.4378843 
 130.3409837  119.8363704  153.9771778 
 129.2208720  119.5500811  152.6571306 
 142.6453861  120.6206572  162.5643491 
 138.0335529  121.0172754  154.5506563 
 138.9209222  118.8496794  158.0438409 
 137.3041604  118.3911076  152.8208067 
 144.8404183  124.1859602  156.3086009 
 134.2409673  122.6905010  161.1930480 
 140.1171180  121.4988443  163.7747574 
 137.5477038  120.9136109  154.4300160 
 141.4076543  126.7137590  164.2526225 
 135.2360442  116.5606681  158.6477112 
 134.1935661  114.6087078  152.8458304 
 135.9198961  121.8415128  166.4704544 
 135.7901729  120.6898171  160.4518765 
 139.0046731  129.9530622  157.8933986 
 135.3538855  120.4574783  156.3987980 
 130.8917901  117.1544664  159.6346466 
 129.3579477  117.7550469  160.7541968 
 144.7550760  123.2577537  162.4531484 
 135.2676874  118.4877686  144.6476859 
 136.1912354  119.5913703  156.4388784 
 139.8914510  129.0588170  168.7593639 
 137.8655635  127.9545851  167.7115114 
 140.9871581  126.1493561  162.4507451 
 142.7997961  126.3033327  157.3072397 
 136.1850255  122.9852294  159.2175246 
 135.6745750  120.2513206  155.5967738 
 132.4881113  117.5303421  159.6537264 
 131.0659361  116.6147319  163.9476847 
 135.3297875  121.2942621  156.1978149 
 141.3988442  125.0016442  158.7233802 
 138.2648836  119.0816939  161.3259761 
 141.9986274  131.3536947  164.9722332 
 147.6658358  127.2428168  163.6758614 
 137.7148465  123.8962029  155.6927093 
 135.1743240  123.2531735  159.1447006 
 134.2362980  122.4677393  157.5217630 
 144.1170725  122.1974154  162.6163944 
 138.9962592  125.7258108  158.1350811 
 129.4817364  118.0791199  158.3551190 
 135.2379553  119.9030733  160.5406212 
 138.2977329  120.1897139  152.9988773 
 136.7664926  123.4524227  154.0988150 
 134.6681756  118.1944765  160.2285838 
 138.0451697  121.0950411  160.4336916 
 128.0802430  116.7711034  156.7772869 
 141.7464644  117.6000057  156.5187683 
 131.2760633  117.7263756  153.5754569 
 136.6868353  120.4347824  160.5329757 
 139.3141773  119.9524528  160.3446436 
 144.9390466  123.0627213  164.6418180 
 139.9290361  124.7698167  162.1684570 
 139.1036926  121.0421564  155.1540970 
 143.4374236  128.1407519  177.3537474 
 138.4484434  123.2328986  161.7788338 
 141.2460360  127.2876596  160.0085995 
 130.2687705  118.8781777  153.8489790 
 133.9868319  118.3376903  156.5953599 
 141.8402416  129.2778749  164.0475785 
 136.7155654  121.7904330  162.5915904 
 140.3896867  122.0886011  162.0860293 
 133.1250194  115.9001757  149.2131575 
 136.5731223  124.5756656  154.8111970 
 138.4266893  126.6172378  162.9419589 
 141.7147389  124.1554874  160.6177567 
 144.2189928  124.7648326  167.3246006 
 135.9932800  129.8507005  161.6552024 
 138.7789323  123.0388469  163.7069058 
 136.0241654  121.1801266  156.3377899 
 146.9951831  131.3993974  173.7362008 
 133.3691137  118.9324828  155.9557882 
 142.7447705  123.2476224  162.9794189 
 136.5910571  120.5206345  162.7596890 
 147.9800335  133.0136213  170.7047931 
 139.9354260  125.7138753  156.5744056 
 138.9710721  125.9080772  160.8820606 
 139.0489224  123.0902776  158.5658619 
 142.2981860  126.8506067  156.8545197 
 142.7789435  123.0642933  155.9472098 
 144.4469282  123.2130034  158.8932008 
 138.5592335  126.5134137  169.9545577 
 137.8531484  121.0051400  158.9766046 
 133.2895024  119.2786887  159.1633253 
 136.2465781  120.0302367  161.3606277 
 134.9339993  126.2483081  164.8935605 
 138.7245696  117.3948290  155.2658675 
 125.6702589  119.7097991  155.1300055 
 139.4243992  123.2809261  165.5886335 
 129.9510266  113.1556563  142.8170005 
 135.9951539  118.8954443  163.0883702 
 140.3132190  125.5631857  164.2396907 
 141.9279279  125.1236469  157.3405451 
